dna_binding	cell_differentiation	extracellular	intermediate	brush_board_assembly	label
0.431393517589809	-0.029753443905	0.745463494266121	0.622873788853195	-0.138292424683924	ESCC
0.240064723975385	0.089565532709761	0.015420915142868	-0.069451471688068	-0.482281680629974	ESCC
0.541250622775004	0.449017219237326	0.497965962836971	0.579544329103826	-0.455205207039398	ESCC
0.262298497537796	-0.193625402067325	-0.181726994983752	-0.346954874150257	-0.3105233488431	ESCC
0.145394151651981	-0.29584066644607	0.619265978787241	0.518672765929878	-0.352158000789177	ESCC
0.436001832686382	0.107512872997328	0.650744519101344	0.544118514104842	-0.355800745056812	ESCC
0.328354135213048	0.225131382376156	-0.05565776362786	0.032134979488882	-0.414804962383217	ESCC
0.542949484083209	0.471749590459663	0.651170517204323	0.641204238796621	-0.210181147040718	ESCC
0.404367055669221	0.301965501056677	0.6730703808086	0.565414156354487	-0.352082796743217	ESCC
0.564780957884857	0.467764809046957	0.041382667740369	0.262592332450867	-0.437478839607085	ESCC
0.39224713797671	0.353007219369515	-0.433221593120224	-0.442513281984382	-0.459475102591651	ESCC
0.286829659203321	0.128889218698213	0.344656637033884	0.145285712715726	-0.486210723700098	ESCC
0.238232276752568	0.091845396780224	-0.082266147936282	0.238651679002499	-0.402497798183131	ESCC
0.224544710719509	-0.282326686316176	0.669685442062379	0.598259174484287	-0.424035439512184	ESCC
0.630476852135389	0.139291335871517	-0.165535298965361	-0.153951389301252	-0.23418132923397	ESCC
0.299485359347471	0.372750889791599	-0.095390578916292	0.23823843002873	-0.378402753638137	ESCC
0.552664814347025	0.18915516306095	-0.268164246285392	0.232169565420505	-0.245282688543862	ESCC
0.647727048070648	0.360705601385248	0.170520544675327	0.145938658577699	-0.121547927588376	ESCC
0.282531369897691	0.105911687553446	0.232693755521138	0.159687890557626	-0.515385037538878	ESCC
0.136211115999848	-0.191628212916772	0.579474836324292	0.494217804680831	-0.260588096451419	ESCC
0.384108886793306	0.175038586617168	0.52525906837425	0.44220546220795	-0.301436327916251	ESCC
0.435719991628064	0.3613546455568	0.4238629213649	0.421123897222992	-0.336831936454915	ESCC
0.466955596877544	0.273993668192479	0.100699418555685	0.45589247088888	-0.391333179304331	ESCC
0.012292666498306	-0.097730083338538	0.095333562836333	0.009437141894135	-0.46337390059923	ESCC
0.424629885918014	0.363875877526022	0.326956317316583	0.443944989645193	-0.472359876041371	ESCC
0.249305380146532	0.34624825948789	0.118816887166123	0.073137849679772	-0.504435276153098	ESCC
0.352675773721462	0.060262969116325	0.320495067361768	0.392782948263631	-0.468047769363999	ESCC
0.505593764124057	0.244870631941804	-0.192938970066493	-0.057612256587941	-0.339642768427395	ESCC
0.702838334514428	0.51563673397155	0.659106558700977	0.676053684690458	-0.045404582734394	ESCC
0.487403975699681	0.618456190834279	0.506224650622343	0.535597163815198	-0.426805793440173	ESCC
0.219983532372389	0.279051623622159	-0.061853138172134	0.443712324039494	-0.413321734774348	ESCC
0.295504793657077	0.500890527664649	0.198675703302303	0.405909292422127	-0.509675177498574	ESCC
0.326374507526613	0.455448469335462	0.435529054730509	0.559326410260515	-0.407496591304969	ESCC
0.70790797797217	0.326848008067652	0.458870091144254	0.595870445017392	-0.3770359621365	ESCC
0.445201406527535	0.451575696952861	0.57678745547274	0.603952023117123	-0.378446809012601	ESCC
0.13501987528602	-0.111450241392641	-0.435518354508209	-0.518615142649501	-0.413253707578591	ESCC
0.273153397653486	-0.112120680716929	-0.175331952984959	-0.335826982743495	-0.401568847413291	ESCC
0.449402705761401	0.128516468738729	0.588226149596363	0.479994750533815	-0.446641699370324	ESCC
-0.582952950758424	-0.346085999106971	0.675641539811257	0.578277340580614	0.349880592451757	EAC
-0.457730525973589	0.119866183647762	0.746355439453865	0.727923828783256	0.076850093786019	EAC
-0.508059465319295	-0.510541886737086	-0.543763228931927	-0.696184208635813	0.544022622959424	EAC
-0.705036586283915	-0.682526510555623	-0.531087104633718	-0.633203623201332	0.568774102116554	EAC
-0.416629915182681	-0.511363043302822	0.509274267144275	0.416435725015746	0.511782226502661	EAC
-0.671625880337837	0.286694182254575	0.724876536679239	0.668857431749212	0.288918922507721	EAC
-0.571548703732001	0.229363607598527	0.694807258857366	0.682002022244672	0.462252240913351	EAC
-0.417784545681116	-0.571361434981212	0.389383520166627	0.09883720930234	0.601349634039882	EAC
-0.577055714677511	-0.582358070227366	-0.68300233947216	-0.719528118843518	0.633365838204984	EAC
-0.557873531880989	-0.548672044941881	-0.475206125853382	-0.407854495249118	0.696067217358552	EAC
-0.530366551342737	-0.545932815196669	-0.621768069660961	-0.598198784517734	0.660416856181477	EAC
-0.39040809578083	0.363781190655429	-0.255671569427932	-0.347081642816528	-0.683970550705553	EAC
-0.72457487884553	-0.704065515872771	0.184143268027643	-0.073724583632408	0.583698753657643	EAC
-0.622253464612537	-0.448925820868478	-0.523178706189832	-0.688404370908515	0.432767350503124	EAC
-0.674937353252916	-0.539603918721801	-0.536372412920584	-0.563734074894545	0.566177405675685	EAC
-0.598409054136093	-0.65928081704377	0.47323754915871	0.303315824965478	0.656514693579535	EAC
-0.226918411453765	0.571121010295805	0.897783770118786	0.89239973036736	-0.688143927948391	EAC
-0.366582222253428	0.10163184401125	-0.307663210096069	-0.650865541047078	0.481676040394449	EAC
-0.599132310071852	-0.472370634232981	-0.764709984072296	-0.698602397845066	0.536865327428683	EAC
-0.568152375998182	-0.388796072247697	0.010364877391121	-0.384573935969532	0.529159983569664	EAC
-0.666198507587783	-0.501839880453725	-0.441513477675971	-0.584614843220293	0.573119683705415	EAC
-0.720188273266959	-0.629289033284764	-0.316309407484569	-0.603766393330034	0.575859818767508	EAC
-0.656516198623303	-0.585463058063535	-0.61945886114103	-0.681196953085051	0.594244013074899	EAC
-0.571981999255084	-0.608498427977248	-0.388290143241975	-0.632623252479174	0.703396657353791	EAC
-0.669371737610702	0.150390255550059	0.609926784045696	0.602661049812922	-0.317952067615439	EAC
-0.430589693534382	0.213493775267927	0.650543524058278	0.511290866194784	0.490141041031195	EAC
-0.300069108431017	-0.326869418094055	-0.602277246717462	-0.680317619406087	0.411448043282066	EAC
-0.402906967563858	-0.632911642781799	0.473747731406175	0.261796808150318	0.53313218556227	EAC
-0.338641701790177	0.000214405076402	0.608225734379958	0.546526268746211	0.375312420149862	EAC
-0.628067182690379	-0.327889067971458	0.521624817908466	0.504204561514974	-0.12114263702476	EAC
-0.180413827257973	-0.2863400849929	-0.671074017728735	-0.716739669697574	0.173843769930343	EAC
-0.396823055821684	-0.389489089703148	0.213408038360166	0.057497922094765	0.705015939908924	EAC
-0.565116394188108	-0.480047871318602	-0.675807188167817	-0.706683601333919	0.638335489145718	EAC
-0.358591382949805	-0.501614678736191	-0.62018870463451	-0.749470840623902	0.576713247262471	EAC
-0.702157572704258	-0.745642750283689	-0.705387381118007	-0.705528986187215	0.735306016314053	EAC
-0.628361031914267	-0.436176167417931	0.618049022959222	0.431512731959204	0.6762254797446	EAC
-0.116835293317178	0.333682223825718	-0.516554907427865	-0.709298536151768	0.317832318105857	EAC
-0.508179727808914	-0.141373612722715	0.744690591741105	0.66850636249005	0.604045816987195	EAC
-0.333762924000536	-0.495212176675032	-0.611652613798966	-0.839731287851441	0.367908538869203	EAC
-0.444130920682743	-0.445869564218363	0.586253319194208	0.500327174226826	0.723765362556367	EAC
-0.417282682763475	0.119299092912489	-0.408920690829672	-0.470490621886657	-0.67711205862105	EAC
-0.659249786429232	-0.417514744841398	-0.630508608104596	-0.728323248970784	0.574725845482959	EAC
-0.5884861105763	-0.519137271466592	0.454150640446563	0.408809590719832	0.478611032833234	EAC
-0.443103251767085	-0.307256626982962	0.496037726659222	0.454633754736824	0.584099911891364	EAC
-0.37044723049819	-0.356094222347776	0.667560633655527	0.562508460903028	0.729197638665215	EAC
-0.503120056240182	0.147938857231709	0.670402767215524	0.64812942366023	-0.522736950691978	EAC
-0.500597685489878	0.478900355922324	0.873767590797962	0.846899224806178	0.426281820195271	EAC
-0.453318632509993	-0.529401399402945	-0.576161346197043	-0.551766928689646	0.585549051035678	EAC
-0.485042867809708	0.366088626638399	0.65821710276485	0.612369167129467	0.176832066915343	EAC
-0.529092151186959	0.14871110802827	0.774837785455409	0.692534546680107	0.4866596117102	EAC
-0.611454637573714	-0.172492936352508	-0.599781502038402	-0.695154797479099	0.503959484660813	EAC
